# Two-body Weber reference run
# m1=1.0  m2=1.0  q1=1.0  q2=-1.0  c=4.0
# q0=[-1.0, 0.0, 1.0, 0.0]
# p0=[0.0, -0.25, 0.0, 0.25]
# tspan=(0.0, 27.14080941082802)  (5 Kepler periods, T=5.428162)
# dt=1e-3  stride=10
# total Hamiltonian H = T + U with kinetic T and potential U components
t	H	T	U
2.3870000000e+01	-4.3750000083e-01	4.1745774931e-01	-8.5495775014e-01
2.3880000000e+01	-4.3750000094e-01	4.1008630291e-01	-8.4758630385e-01
2.3890000000e+01	-4.3750000103e-01	4.0291270675e-01	-8.4041270778e-01
2.3900000000e+01	-4.3750000112e-01	3.9592910033e-01	-8.3342910145e-01
2.3910000000e+01	-4.3750000120e-01	3.8912804499e-01	-8.2662804618e-01
2.3920000000e+01	-4.3750000127e-01	3.8250249568e-01	-8.2000249695e-01
2.3930000000e+01	-4.3750000133e-01	3.7604577520e-01	-8.1354577653e-01
2.3940000000e+01	-4.3750000139e-01	3.6975155022e-01	-8.0725155161e-01
2.3950000000e+01	-4.3750000144e-01	3.6361380936e-01	-8.0111381079e-01
2.3960000000e+01	-4.3750000148e-01	3.5762684276e-01	-7.9512684424e-01
2.3970000000e+01	-4.3750000152e-01	3.5178522333e-01	-7.8928522485e-01
2.3980000000e+01	-4.3750000156e-01	3.4608378928e-01	-7.8358379084e-01
2.3990000000e+01	-4.3750000159e-01	3.4051762800e-01	-7.7801762959e-01
2.4000000000e+01	-4.3750000162e-01	3.3508206109e-01	-7.7258206271e-01
2.4010000000e+01	-4.3750000164e-01	3.2977263045e-01	-7.6727263209e-01
2.4020000000e+01	-4.3750000166e-01	3.2458508535e-01	-7.6208508701e-01
2.4030000000e+01	-4.3750000167e-01	3.1951537044e-01	-7.5701537212e-01
2.4040000000e+01	-4.3750000169e-01	3.1455961454e-01	-7.5205961623e-01
2.4050000000e+01	-4.3750000170e-01	3.0971412024e-01	-7.4721412193e-01
2.4060000000e+01	-4.3750000171e-01	3.0497535415e-01	-7.4247535586e-01
2.4070000000e+01	-4.3750000171e-01	3.0033993787e-01	-7.3783993959e-01
2.4080000000e+01	-4.3750000171e-01	2.9580463950e-01	-7.3330464122e-01
2.4090000000e+01	-4.3750000172e-01	2.9136636571e-01	-7.2886636743e-01
2.4100000000e+01	-4.3750000172e-01	2.8702215434e-01	-7.2452215606e-01
2.4110000000e+01	-4.3750000171e-01	2.8276916749e-01	-7.2026916920e-01
2.4120000000e+01	-4.3750000171e-01	2.7860468499e-01	-7.1610468670e-01
2.4130000000e+01	-4.3750000170e-01	2.7452609832e-01	-7.1202610002e-01
2.4140000000e+01	-4.3750000170e-01	2.7053090492e-01	-7.0803090661e-01
2.4150000000e+01	-4.3750000169e-01	2.6661670278e-01	-7.0411670447e-01
2.4160000000e+01	-4.3750000168e-01	2.6278118547e-01	-7.0028118715e-01
2.4170000000e+01	-4.3750000167e-01	2.5902213733e-01	-6.9652213900e-01
2.4180000000e+01	-4.3750000166e-01	2.5533742906e-01	-6.9283743072e-01
2.4190000000e+01	-4.3750000165e-01	2.5172501350e-01	-6.8922501515e-01
2.4200000000e+01	-4.3750000164e-01	2.4818292172e-01	-6.8568292335e-01
2.4210000000e+01	-4.3750000162e-01	2.4470925925e-01	-6.8220926087e-01
2.4220000000e+01	-4.3750000161e-01	2.4130220260e-01	-6.7880220421e-01
2.4230000000e+01	-4.3750000159e-01	2.3795999595e-01	-6.7545999755e-01
2.4240000000e+01	-4.3750000158e-01	2.3468094801e-01	-6.7218094959e-01
2.4250000000e+01	-4.3750000156e-01	2.3146342904e-01	-6.6896343061e-01
2.4260000000e+01	-4.3750000155e-01	2.2830586815e-01	-6.6580586970e-01
2.4270000000e+01	-4.3750000153e-01	2.2520675055e-01	-6.6270675208e-01
2.4280000000e+01	-4.3750000152e-01	2.2216461513e-01	-6.5966461665e-01
2.4290000000e+01	-4.3750000150e-01	2.1917805206e-01	-6.5667805356e-01
2.4300000000e+01	-4.3750000148e-01	2.1624570058e-01	-6.5374570206e-01
2.4310000000e+01	-4.3750000146e-01	2.1336624683e-01	-6.5086624829e-01
2.4320000000e+01	-4.3750000145e-01	2.1053842189e-01	-6.4803842334e-01
2.4330000000e+01	-4.3750000143e-01	2.0776099986e-01	-6.4526100129e-01
2.4340000000e+01	-4.3750000141e-01	2.0503279603e-01	-6.4253279744e-01
2.4350000000e+01	-4.3750000139e-01	2.0235266518e-01	-6.3985266657e-01
2.4360000000e+01	-4.3750000137e-01	1.9971949994e-01	-6.3721950131e-01
2.4370000000e+01	-4.3750000136e-01	1.9713222923e-01	-6.3463223058e-01
2.4380000000e+01	-4.3750000134e-01	1.9458981682e-01	-6.3208981815e-01
2.4390000000e+01	-4.3750000132e-01	1.9209125988e-01	-6.2959126120e-01
2.4400000000e+01	-4.3750000130e-01	1.8963558770e-01	-6.2713558900e-01
2.4410000000e+01	-4.3750000128e-01	1.8722186036e-01	-6.2472186165e-01
2.4420000000e+01	-4.3750000126e-01	1.8484916758e-01	-6.2234916884e-01
2.4430000000e+01	-4.3750000124e-01	1.8251662750e-01	-6.2001662874e-01
2.4440000000e+01	-4.3750000123e-01	1.8022338566e-01	-6.1772338688e-01
2.4450000000e+01	-4.3750000121e-01	1.7796861389e-01	-6.1546861509e-01
2.4460000000e+01	-4.3750000119e-01	1.7575150934e-01	-6.1325151053e-01
2.4470000000e+01	-4.3750000117e-01	1.7357129352e-01	-6.1107129469e-01
2.4480000000e+01	-4.3750000115e-01	1.7142721141e-01	-6.0892721257e-01
2.4490000000e+01	-4.3750000113e-01	1.6931853056e-01	-6.0681853169e-01
2.4500000000e+01	-4.3750000112e-01	1.6724454026e-01	-6.0474454137e-01
2.4510000000e+01	-4.3750000110e-01	1.6520455079e-01	-6.0270455188e-01
2.4520000000e+01	-4.3750000108e-01	1.6319789261e-01	-6.0069789369e-01
2.4530000000e+01	-4.3750000106e-01	1.6122391569e-01	-5.9872391675e-01
2.4540000000e+01	-4.3750000104e-01	1.5928198876e-01	-5.9678198981e-01
2.4550000000e+01	-4.3750000103e-01	1.5737149869e-01	-5.9487149972e-01
2.4560000000e+01	-4.3750000101e-01	1.5549184983e-01	-5.9299185084e-01
2.4570000000e+01	-4.3750000099e-01	1.5364246341e-01	-5.9114246440e-01
2.4580000000e+01	-4.3750000097e-01	1.5182277698e-01	-5.8932277795e-01
2.4590000000e+01	-4.3750000096e-01	1.5003224380e-01	-5.8753224476e-01
2.4600000000e+01	-4.3750000094e-01	1.4827033237e-01	-5.8577033331e-01
2.4610000000e+01	-4.3750000092e-01	1.4653652588e-01	-5.8403652680e-01
2.4620000000e+01	-4.3750000091e-01	1.4483032170e-01	-5.8233032260e-01
2.4630000000e+01	-4.3750000089e-01	1.4315123095e-01	-5.8065123184e-01
2.4640000000e+01	-4.3750000087e-01	1.4149877805e-01	-5.7899877892e-01
2.4650000000e+01	-4.3750000086e-01	1.3987250024e-01	-5.7737250110e-01
2.4660000000e+01	-4.3750000084e-01	1.3827194720e-01	-5.7577194804e-01
2.4670000000e+01	-4.3750000083e-01	1.3669668064e-01	-5.7419668147e-01
2.4680000000e+01	-4.3750000081e-01	1.3514627393e-01	-5.7264627474e-01
2.4690000000e+01	-4.3750000080e-01	1.3362031169e-01	-5.7112031249e-01
2.4700000000e+01	-4.3750000078e-01	1.3211838949e-01	-5.6961839027e-01
2.4710000000e+01	-4.3750000076e-01	1.3064011348e-01	-5.6814011424e-01
2.4720000000e+01	-4.3750000075e-01	1.2918510004e-01	-5.6668510079e-01
2.4730000000e+01	-4.3750000073e-01	1.2775297551e-01	-5.6525297624e-01
2.4740000000e+01	-4.3750000072e-01	1.2634337586e-01	-5.6384337658e-01
2.4750000000e+01	-4.3750000071e-01	1.2495594640e-01	-5.6245594710e-01
2.4760000000e+01	-4.3750000069e-01	1.2359034150e-01	-5.6109034219e-01
2.4770000000e+01	-4.3750000068e-01	1.2224622434e-01	-5.5974622502e-01
2.4780000000e+01	-4.3750000066e-01	1.2092326661e-01	-5.5842326727e-01
2.4790000000e+01	-4.3750000065e-01	1.1962114829e-01	-5.5712114894e-01
2.4800000000e+01	-4.3750000064e-01	1.1833955739e-01	-5.5583955803e-01
2.4810000000e+01	-4.3750000062e-01	1.1707818974e-01	-5.5457819036e-01
2.4820000000e+01	-4.3750000061e-01	1.1583674874e-01	-5.5333674935e-01
2.4830000000e+01	-4.3750000060e-01	1.1461494517e-01	-5.5211494576e-01
2.4840000000e+01	-4.3750000058e-01	1.1341249693e-01	-5.5091249752e-01
2.4850000000e+01	-4.3750000057e-01	1.1222912893e-01	-5.4972912950e-01
2.4860000000e+01	-4.3750000056e-01	1.1106457279e-01	-5.4856457335e-01
2.4870000000e+01	-4.3750000054e-01	1.0991856673e-01	-5.4741856728e-01
2.4880000000e+01	-4.3750000053e-01	1.0879085537e-01	-5.4629085591e-01
2.4890000000e+01	-4.3750000052e-01	1.0768118954e-01	-5.4518119006e-01
2.4900000000e+01	-4.3750000051e-01	1.0658932610e-01	-5.4408932661e-01
2.4910000000e+01	-4.3750000050e-01	1.0551502784e-01	-5.4301502834e-01
2.4920000000e+01	-4.3750000048e-01	1.0445806325e-01	-5.4195806374e-01
2.4930000000e+01	-4.3750000047e-01	1.0341820642e-01	-5.4091820689e-01
2.4940000000e+01	-4.3750000046e-01	1.0239523685e-01	-5.3989523731e-01
2.4950000000e+01	-4.3750000045e-01	1.0138893936e-01	-5.3888893981e-01
2.4960000000e+01	-4.3750000044e-01	1.0039910391e-01	-5.3789910435e-01
2.4970000000e+01	-4.3750000043e-01	9.9425525497e-02	-5.3692552592e-01
2.4980000000e+01	-4.3750000042e-01	9.8468003995e-02	-5.3596800441e-01
2.4990000000e+01	-4.3750000041e-01	9.7526344068e-02	-5.3502634447e-01
2.5000000000e+01	-4.3750000040e-01	9.6600355030e-02	-5.3410035543e-01
2.5010000000e+01	-4.3750000039e-01	9.5689850732e-02	-5.3318985112e-01
2.5020000000e+01	-4.3750000038e-01	9.4794649456e-02	-5.3229464983e-01
2.5030000000e+01	-4.3750000037e-01	9.3914573801e-02	-5.3141457417e-01
2.5040000000e+01	-4.3750000036e-01	9.3049450585e-02	-5.3054945094e-01
2.5050000000e+01	-4.3750000035e-01	9.2199110738e-02	-5.2969911108e-01
2.5060000000e+01	-4.3750000034e-01	9.1363389208e-02	-5.2886338954e-01
2.5070000000e+01	-4.3750000033e-01	9.0542124868e-02	-5.2804212519e-01
2.5080000000e+01	-4.3750000032e-01	8.9735160420e-02	-5.2723516074e-01
2.5090000000e+01	-4.3750000031e-01	8.8942342310e-02	-5.2644234262e-01
2.5100000000e+01	-4.3750000030e-01	8.8163520643e-02	-5.2566352094e-01
2.5110000000e+01	-4.3750000029e-01	8.7398549098e-02	-5.2489854939e-01
2.5120000000e+01	-4.3750000028e-01	8.6647284849e-02	-5.2414728513e-01
2.5130000000e+01	-4.3750000027e-01	8.5909588486e-02	-5.2340958876e-01
2.5140000000e+01	-4.3750000027e-01	8.5185323943e-02	-5.2268532421e-01
2.5150000000e+01	-4.3750000026e-01	8.4474358421e-02	-5.2197435868e-01
2.5160000000e+01	-4.3750000025e-01	8.3776562323e-02	-5.2127656257e-01
2.5170000000e+01	-4.3750000024e-01	8.3091809180e-02	-5.2059180942e-01
2.5180000000e+01	-4.3750000023e-01	8.2419975588e-02	-5.1991997582e-01
2.5190000000e+01	-4.3750000023e-01	8.1760941144e-02	-5.1926094137e-01
2.5200000000e+01	-4.3750000022e-01	8.1114588386e-02	-5.1861458860e-01
2.5210000000e+01	-4.3750000021e-01	8.0480802728e-02	-5.1798080294e-01
2.5220000000e+01	-4.3750000020e-01	7.9859472405e-02	-5.1735947261e-01
2.5230000000e+01	-4.3750000020e-01	7.9250488419e-02	-5.1675048862e-01
2.5240000000e+01	-4.3750000019e-01	7.8653744479e-02	-5.1615374467e-01
2.5250000000e+01	-4.3750000018e-01	7.8069136953e-02	-5.1556913714e-01
2.5260000000e+01	-4.3750000018e-01	7.7496564816e-02	-5.1499656499e-01
2.5270000000e+01	-4.3750000017e-01	7.6935929599e-02	-5.1443592977e-01
2.5280000000e+01	-4.3750000016e-01	7.6387135342e-02	-5.1388713550e-01
2.5290000000e+01	-4.3750000016e-01	7.5850088548e-02	-5.1335008870e-01
2.5300000000e+01	-4.3750000015e-01	7.5324698137e-02	-5.1282469829e-01
2.5310000000e+01	-4.3750000014e-01	7.4810875406e-02	-5.1231087555e-01
2.5320000000e+01	-4.3750000014e-01	7.4308533981e-02	-5.1180853412e-01
2.5330000000e+01	-4.3750000013e-01	7.3817589782e-02	-5.1131758992e-01
2.5340000000e+01	-4.3750000013e-01	7.3337960981e-02	-5.1083796111e-01
2.5350000000e+01	-4.3750000012e-01	7.2869567963e-02	-5.1036956808e-01
2.5360000000e+01	-4.3750000012e-01	7.2412333292e-02	-5.0991233341e-01
2.5370000000e+01	-4.3750000011e-01	7.1966181673e-02	-5.0946618178e-01
2.5380000000e+01	-4.3750000011e-01	7.1531039918e-02	-5.0903104002e-01
2.5390000000e+01	-4.3750000010e-01	7.1106836914e-02	-5.0860683702e-01
2.5400000000e+01	-4.3750000010e-01	7.0693503590e-02	-5.0819350369e-01
2.5410000000e+01	-4.3750000009e-01	7.0290972884e-02	-5.0779097298e-01
2.5420000000e+01	-4.3750000009e-01	6.9899179716e-02	-5.0739917980e-01
2.5430000000e+01	-4.3750000008e-01	6.9518060958e-02	-5.0701806104e-01
2.5440000000e+01	-4.3750000008e-01	6.9147555405e-02	-5.0664755548e-01
2.5450000000e+01	-4.3750000007e-01	6.8787603748e-02	-5.0628760382e-01
2.5460000000e+01	-4.3750000007e-01	6.8438148550e-02	-5.0593814862e-01
2.5470000000e+01	-4.3750000007e-01	6.8099134219e-02	-5.0559913429e-01
2.5480000000e+01	-4.3750000006e-01	6.7770506984e-02	-5.0527050705e-01
2.5490000000e+01	-4.3750000006e-01	6.7452214870e-02	-5.0495221493e-01
2.5500000000e+01	-4.3750000005e-01	6.7144207682e-02	-5.0464420774e-01
2.5510000000e+01	-4.3750000005e-01	6.6846436973e-02	-5.0434643702e-01
2.5520000000e+01	-4.3750000005e-01	6.6558856035e-02	-5.0405885608e-01
2.5530000000e+01	-4.3750000004e-01	6.6281419868e-02	-5.0378141991e-01
2.5540000000e+01	-4.3750000004e-01	6.6014085169e-02	-5.0351408521e-01
2.5550000000e+01	-4.3750000004e-01	6.5756810309e-02	-5.0325681035e-01
2.5560000000e+01	-4.3750000004e-01	6.5509555319e-02	-5.0300955535e-01
2.5570000000e+01	-4.3750000003e-01	6.5272281870e-02	-5.0277228190e-01
2.5580000000e+01	-4.3750000003e-01	6.5044953256e-02	-5.0254495329e-01
2.5590000000e+01	-4.3750000003e-01	6.4827534385e-02	-5.0232753441e-01
2.5600000000e+01	-4.3750000002e-01	6.4619991757e-02	-5.0211999178e-01
2.5610000000e+01	-4.3750000002e-01	6.4422293454e-02	-5.0192229348e-01
2.5620000000e+01	-4.3750000002e-01	6.4234409125e-02	-5.0173440914e-01
2.5630000000e+01	-4.3750000002e-01	6.4056309977e-02	-5.0155630999e-01
2.5640000000e+01	-4.3750000002e-01	6.3887968757e-02	-5.0138796877e-01
2.5650000000e+01	-4.3750000001e-01	6.3729359747e-02	-5.0122935976e-01
2.5660000000e+01	-4.3750000001e-01	6.3580458750e-02	-5.0108045876e-01
2.5670000000e+01	-4.3750000001e-01	6.3441243079e-02	-5.0094124309e-01
2.5680000000e+01	-4.3750000001e-01	6.3311691553e-02	-5.0081169156e-01
2.5690000000e+01	-4.3750000001e-01	6.3191784480e-02	-5.0069178449e-01
2.5700000000e+01	-4.3750000001e-01	6.3081503658e-02	-5.0058150366e-01
2.5710000000e+01	-4.3750000001e-01	6.2980832362e-02	-5.0048083237e-01
2.5720000000e+01	-4.3750000000e-01	6.2889755338e-02	-5.0038975534e-01
2.5730000000e+01	-4.3750000000e-01	6.2808258798e-02	-5.0030825880e-01
2.5740000000e+01	-4.3750000000e-01	6.2736330413e-02	-5.0023633042e-01
2.5750000000e+01	-4.3750000000e-01	6.2673959310e-02	-5.0017395931e-01
2.5760000000e+01	-4.3750000000e-01	6.2621136065e-02	-5.0012113607e-01
2.5770000000e+01	-4.3750000000e-01	6.2577852702e-02	-5.0007785270e-01
2.5780000000e+01	-4.3750000000e-01	6.2544102687e-02	-5.0004410269e-01
2.5790000000e+01	-4.3750000000e-01	6.2519880928e-02	-5.0001988093e-01
2.5800000000e+01	-4.3750000000e-01	6.2505183771e-02	-5.0000518377e-01
2.5810000000e+01	-4.3750000000e-01	6.2500008999e-02	-5.0000000900e-01
2.5820000000e+01	-4.3750000000e-01	6.2504355831e-02	-5.0000435583e-01
2.5830000000e+01	-4.3750000000e-01	6.2518224924e-02	-5.0001822492e-01
2.5840000000e+01	-4.3750000000e-01	6.2541618369e-02	-5.0004161837e-01
2.5850000000e+01	-4.3750000000e-01	6.2574539695e-02	-5.0007453970e-01
2.5860000000e+01	-4.3750000000e-01	6.2616993870e-02	-5.0011699387e-01
2.5870000000e+01	-4.3750000000e-01	6.2668987300e-02	-5.0016898730e-01
2.5880000000e+01	-4.3750000000e-01	6.2730527839e-02	-5.0023052784e-01
2.5890000000e+01	-4.3750000000e-01	6.2801624782e-02	-5.0030162478e-01
2.5900000000e+01	-4.3750000000e-01	6.2882288877e-02	-5.0038228888e-01
2.5910000000e+01	-4.3750000000e-01	6.2972532326e-02	-5.0047253233e-01
2.5920000000e+01	-4.3750000001e-01	6.3072368790e-02	-5.0057236880e-01
2.5930000000e+01	-4.3750000001e-01	6.3181813395e-02	-5.0068181340e-01
2.5940000000e+01	-4.3750000001e-01	6.3300882738e-02	-5.0080088275e-01
2.5950000000e+01	-4.3750000001e-01	6.3429594893e-02	-5.0092959490e-01
2.5960000000e+01	-4.3750000001e-01	6.3567969421e-02	-5.0106796943e-01
2.5970000000e+01	-4.3750000001e-01	6.3716027375e-02	-5.0121602739e-01
2.5980000000e+01	-4.3750000002e-01	6.3873791308e-02	-5.0137379132e-01
2.5990000000e+01	-4.3750000002e-01	6.4041285287e-02	-5.0154128530e-01
2.6000000000e+01	-4.3750000002e-01	6.4218534898e-02	-5.0171853492e-01
2.6010000000e+01	-4.3750000002e-01	6.4405567258e-02	-5.0190556728e-01
2.6020000000e+01	-4.3750000002e-01	6.4602411027e-02	-5.0210241105e-01
2.6030000000e+01	-4.3750000003e-01	6.4809096421e-02	-5.0230909645e-01
2.6040000000e+01	-4.3750000003e-01	6.5025655220e-02	-5.0252565525e-01
2.6050000000e+01	-4.3750000003e-01	6.5252120784e-02	-5.0275212082e-01
2.6060000000e+01	-4.3750000003e-01	6.5488528070e-02	-5.0298852810e-01
2.6070000000e+01	-4.3750000004e-01	6.5734913640e-02	-5.0323491368e-01
2.6080000000e+01	-4.3750000004e-01	6.5991315682e-02	-5.0349131572e-01
2.6090000000e+01	-4.3750000004e-01	6.6257774023e-02	-5.0375777407e-01
2.6100000000e+01	-4.3750000005e-01	6.6534330145e-02	-5.0403433019e-01
2.6110000000e+01	-4.3750000005e-01	6.6821027207e-02	-5.0432102726e-01
2.6120000000e+01	-4.3750000005e-01	6.7117910058e-02	-5.0461791011e-01
2.6130000000e+01	-4.3750000006e-01	6.7425025259e-02	-5.0492502532e-01
2.6140000000e+01	-4.3750000006e-01	6.7742421104e-02	-5.0524242117e-01
2.6150000000e+01	-4.3750000007e-01	6.8070147635e-02	-5.0557014770e-01
2.6160000000e+01	-4.3750000007e-01	6.8408256672e-02	-5.0590825674e-01
2.6170000000e+01	-4.3750000007e-01	6.8756801828e-02	-5.0625680190e-01
2.6180000000e+01	-4.3750000008e-01	6.9115838536e-02	-5.0661583861e-01
2.6190000000e+01	-4.3750000008e-01	6.9485424073e-02	-5.0698542415e-01
2.6200000000e+01	-4.3750000009e-01	6.9865617582e-02	-5.0736561767e-01
2.6210000000e+01	-4.3750000009e-01	7.0256480103e-02	-5.0775648019e-01
2.6220000000e+01	-4.3750000010e-01	7.0658074596e-02	-5.0815807469e-01
2.6230000000e+01	-4.3750000010e-01	7.1070465971e-02	-5.0857046607e-01
2.6240000000e+01	-4.3750000011e-01	7.1493721114e-02	-5.0899372122e-01
2.6250000000e+01	-4.3750000011e-01	7.1927908922e-02	-5.0942790903e-01
2.6260000000e+01	-4.3750000012e-01	7.2373100329e-02	-5.0987310044e-01
2.6270000000e+01	-4.3750000012e-01	7.2829368340e-02	-5.1032936846e-01
2.6280000000e+01	-4.3750000013e-01	7.3296788067e-02	-5.1079678819e-01
2.6290000000e+01	-4.3750000013e-01	7.3775436759e-02	-5.1127543689e-01
2.6300000000e+01	-4.3750000014e-01	7.4265393837e-02	-5.1176539398e-01
2.6310000000e+01	-4.3750000014e-01	7.4766740938e-02	-5.1226674108e-01
2.6320000000e+01	-4.3750000015e-01	7.5279561943e-02	-5.1277956209e-01
2.6330000000e+01	-4.3750000016e-01	7.5803943025e-02	-5.1330394318e-01
2.6340000000e+01	-4.3750000016e-01	7.6339972685e-02	-5.1383997285e-01
2.6350000000e+01	-4.3750000017e-01	7.6887741792e-02	-5.1438774196e-01
2.6360000000e+01	-4.3750000018e-01	7.7447343632e-02	-5.1494734381e-01
2.6370000000e+01	-4.3750000018e-01	7.8018873950e-02	-5.1551887413e-01
2.6380000000e+01	-4.3750000019e-01	7.8602430993e-02	-5.1610243118e-01
2.6390000000e+01	-4.3750000020e-01	7.9198115563e-02	-5.1669811576e-01
2.6400000000e+01	-4.3750000020e-01	7.9806031065e-02	-5.1730603127e-01
2.6410000000e+01	-4.3750000021e-01	8.0426283553e-02	-5.1792628376e-01
2.6420000000e+01	-4.3750000022e-01	8.1058981790e-02	-5.1855898201e-01
2.6430000000e+01	-4.3750000023e-01	8.1704237297e-02	-5.1920423752e-01
2.6440000000e+01	-4.3750000023e-01	8.2362164413e-02	-5.1986216465e-01
2.6450000000e+01	-4.3750000024e-01	8.3032880348e-02	-5.2053288059e-01
2.6460000000e+01	-4.3750000025e-01	8.3716505247e-02	-5.2121650550e-01
2.6470000000e+01	-4.3750000026e-01	8.4413162250e-02	-5.2191316251e-01
2.6480000000e+01	-4.3750000026e-01	8.5122977555e-02	-5.2262297782e-01
2.6490000000e+01	-4.3750000027e-01	8.5846080488e-02	-5.2334608076e-01
2.6500000000e+01	-4.3750000028e-01	8.6582603564e-02	-5.2408260385e-01
2.6510000000e+01	-4.3750000029e-01	8.7332682564e-02	-5.2483268285e-01
2.6520000000e+01	-4.3750000030e-01	8.8096456603e-02	-5.2559645690e-01
2.6530000000e+01	-4.3750000031e-01	8.8874068207e-02	-5.2637406852e-01
2.6540000000e+01	-4.3750000032e-01	8.9665663390e-02	-5.2716566371e-01
2.6550000000e+01	-4.3750000033e-01	9.0471391734e-02	-5.2797139206e-01
2.6560000000e+01	-4.3750000034e-01	9.1291406471e-02	-5.2879140681e-01
2.6570000000e+01	-4.3750000034e-01	9.2125864569e-02	-5.2962586491e-01
2.6580000000e+01	-4.3750000035e-01	9.2974926820e-02	-5.3047492717e-01
2.6590000000e+01	-4.3750000036e-01	9.3838757929e-02	-5.3133875829e-01
2.6600000000e+01	-4.3750000037e-01	9.4717526614e-02	-5.3221752699e-01
2.6610000000e+01	-4.3750000038e-01	9.5611405697e-02	-5.3311140608e-01
2.6620000000e+01	-4.3750000039e-01	9.6520572205e-02	-5.3402057260e-01
2.6630000000e+01	-4.3750000041e-01	9.7445207479e-02	-5.3494520788e-01
2.6640000000e+01	-4.3750000042e-01	9.8385497277e-02	-5.3588549769e-01
2.6650000000e+01	-4.3750000043e-01	9.9341631886e-02	-5.3684163231e-01
2.6660000000e+01	-4.3750000044e-01	1.0031380624e-01	-5.3781380667e-01
2.6670000000e+01	-4.3750000045e-01	1.0130222003e-01	-5.3880222047e-01
2.6680000000e+01	-4.3750000046e-01	1.0230707783e-01	-5.3980707829e-01
2.6690000000e+01	-4.3750000047e-01	1.0332858925e-01	-5.4082858972e-01
2.6700000000e+01	-4.3750000048e-01	1.0436696902e-01	-5.4186696950e-01
2.6710000000e+01	-4.3750000049e-01	1.0542243715e-01	-5.4292243765e-01
2.6720000000e+01	-4.3750000051e-01	1.0649521910e-01	-5.4399521960e-01
2.6730000000e+01	-4.3750000052e-01	1.0758554586e-01	-5.4508554638e-01
2.6740000000e+01	-4.3750000053e-01	1.0869365416e-01	-5.4619365469e-01
2.6750000000e+01	-4.3750000054e-01	1.0981978661e-01	-5.4731978716e-01
2.6760000000e+01	-4.3750000056e-01	1.1096419185e-01	-5.4846419240e-01
2.6770000000e+01	-4.3750000057e-01	1.1212712471e-01	-5.4962712528e-01
2.6780000000e+01	-4.3750000058e-01	1.1330884641e-01	-5.5080884700e-01
2.6790000000e+01	-4.3750000059e-01	1.1450962475e-01	-5.5200962534e-01
2.6800000000e+01	-4.3750000061e-01	1.1572973423e-01	-5.5322973484e-01
2.6810000000e+01	-4.3750000062e-01	1.1696945633e-01	-5.5446945695e-01
2.6820000000e+01	-4.3750000063e-01	1.1822907963e-01	-5.5572908027e-01
2.6830000000e+01	-4.3750000065e-01	1.1950890010e-01	-5.5700890075e-01
2.6840000000e+01	-4.3750000066e-01	1.2080922124e-01	-5.5830922190e-01
2.6850000000e+01	-4.3750000068e-01	1.2213035434e-01	-5.5963035502e-01
2.6860000000e+01	-4.3750000069e-01	1.2347261872e-01	-5.6097261941e-01
2.6870000000e+01	-4.3750000070e-01	1.2483634195e-01	-5.6233634265e-01
2.6880000000e+01	-4.3750000072e-01	1.2622186011e-01	-5.6372186083e-01
2.6890000000e+01	-4.3750000073e-01	1.2762951806e-01	-5.6512951879e-01
2.6900000000e+01	-4.3750000075e-01	1.2905966968e-01	-5.6655967043e-01
2.6910000000e+01	-4.3750000076e-01	1.3051267817e-01	-5.6801267894e-01
2.6920000000e+01	-4.3750000078e-01	1.3198891636e-01	-5.6948891714e-01
2.6930000000e+01	-4.3750000079e-01	1.3348876698e-01	-5.7098876777e-01
2.6940000000e+01	-4.3750000081e-01	1.3501262297e-01	-5.7251262378e-01
2.6950000000e+01	-4.3750000082e-01	1.3656088784e-01	-5.7406088867e-01
2.6960000000e+01	-4.3750000084e-01	1.3813397600e-01	-5.7563397684e-01
2.6970000000e+01	-4.3750000086e-01	1.3973231308e-01	-5.7723231394e-01
2.6980000000e+01	-4.3750000087e-01	1.4135633636e-01	-5.7885633723e-01
2.6990000000e+01	-4.3750000089e-01	1.4300649508e-01	-5.8050649597e-01
2.7000000000e+01	-4.3750000091e-01	1.4468325090e-01	-5.8218325180e-01
2.7010000000e+01	-4.3750000092e-01	1.4638707828e-01	-5.8388707920e-01
